Student_ID,Gender,Age,Attendance_Percentage,Study_Hours,Previous_Grades,Parent_Education,Internet_Access,Family_Income,Extra_Activities,School_Type,Final_Exam_Score,Pass_Fail_Status,Attendance_Category,Study_Efficiency_Index,Risk_Level,Performance_Grade
STU1781,Female,15,92.63749010644878,5.994478593773454,85.608006009777,High School,Yes,High,Yes,Public,100,Pass,Good,5.553134514240074,Low,O
STU1797,Female,17,88.32782308943786,2.661168110303541,68.44500961482912,High School,No,Medium,Yes,Public,76,Pass,Good,2.350551860581448,Low,A
STU1323,Female,18,81.07660111953899,5.593540721705172,94.70414123987636,Master's,Yes,Medium,No,Public,100,Pass,Borderline,4.535052699395885,Medium,O
STU1944,Female,17,89.376771728816,2.6688473650727085,58.48286773340693,High School,Yes,Low,Yes,Public,80,Pass,Good,2.3853296172715552,Medium,A+
STU1267,Female,16,94.837067662334,3.888549237666301,67.76778121205302,Bachelor's,Yes,Medium,Yes,Public,100,Pass,Good,3.687786071608763,Low,O
STU1066,Female,17,92.55671906135294,2.6262070101362767,71.32782393799594,High School,Yes,Medium,No,Public,94,Pass,Good,2.4307310443413903,Low,O
STU1532,Female,17,93.14343350112556,4.3729522269155305,53.62391263250199,Associate's,No,Low,No,Private,87,Pass,Good,4.073117849513056,Medium,A+
STU1065,Male,16,89.51279527188669,1.635648182197225,91.6096921066259,Bachelor's,Yes,Medium,No,Private,94,Pass,Good,1.4641144086985383,Medium,O
STU1711,Female,15,91.69582901031438,5.369891201450969,68.20397346311923,Associate's,Yes,Low,No,Public,96,Pass,Good,4.923966254122397,Low,O
STU1390,Female,16,98.6504454542054,7.884139343557354,61.483275078302896,Bachelor's,Yes,Medium,Yes,Private,100,Pass,Excellent,7.777738582649595,Medium,O
STU1983,Male,16,97.82729591851016,6.562404429580622,59.88054956788608,High School,Yes,Medium,No,Public,98,Pass,Excellent,6.419822800695253,Medium,O
STU1189,Female,16,92.66238679119203,7.060587422133198,58.78219491627652,High School,Yes,Low,No,Public,90,Pass,Good,6.542508826827318,Medium,O
STU1030,Male,17,91.21590947202468,4.949314102623684,85.35926775287271,Master's,Yes,Medium,No,Private,100,Pass,Good,4.514561871335371,Low,O
STU1449,Male,18,86.47513458820251,5.926178198519256,65.79184112472866,Master's,No,Medium,No,Public,100,Pass,Good,5.124670573106242,Low,O
STU1888,Male,15,91.40714270186751,6.614567490483939,71.23648315416476,Associate's,Yes,High,No,Public,97,Pass,Good,6.046187145137991,Low,O
STU1762,Male,17,94.08638036503616,3.888549237666301,59.3353653438992,Bachelor's,Yes,Medium,No,Public,98,Pass,Good,3.65859522643243,Medium,O
STU1776,Male,16,86.15797799033157,3.7409186509157695,46.09989699733043,Associate's,Yes,High,No,Public,84,Pass,Good,3.223099867892217,Medium,A+
STU1886,Male,16,94.42812250288644,2.087724672182031,70.93304890915846,Bachelor's,Yes,High,Yes,Private,99,Pass,Good,1.9713992109710325,Low,O
STU1971,Female,15,95.54454878015146,2.542989338560064,63.63546358368693,Master's,Yes,Medium,No,Public,86,Pass,Excellent,2.429687689054571,Medium,A+
STU1872,Male,15,87.75117192701948,5.559690436329024,87.28398064956525,Associate's,Yes,High,Yes,Public,100,Pass,Good,4.878693513393142,Low,O
STU1713,Male,17,90.74784124503569,1.4782770734970885,77.01826757314691,Associate's,Yes,Medium,No,Public,89,Pass,Good,1.3415045318188974,Medium,A+
STU1501,Female,16,96.49048420804148,6.52235983137733,58.67295169571948,Associate's,Yes,Medium,No,Public,96,Pass,Excellent,6.293456583086784,Medium,O
STU1019,Male,18,91.26315169875808,3.899704134409245,69.1828157827342,Associate's,Yes,Low,No,Public,82,Pass,Good,3.5589928999886498,Low,A+
STU1881,Male,17,97.07241318104188,4.869359809534118,100.0,High School,No,Low,No,Public,97,Pass,Excellent,4.726805073582553,Low,O
STU1005,Male,17,90.56174151309308,2.8889582454226748,95.45653436713546,Associate's,Yes,Low,Yes,Public,93,Pass,Good,2.616290898640872,Low,O
STU1642,Male,17,93.03529794375672,4.070900276218353,68.1510433363853,Associate's,Yes,Medium,No,Private,98,Pass,Good,3.78737420097296,Low,O
STU1849,Female,18,92.24471900586052,2.7987770811903148,83.83300669773254,Bachelor's,No,Low,Yes,Public,89,Pass,Good,2.5817240541444306,Low,A+
STU1035,Female,15,83.4946488573807,4.033037069109636,66.01258651528899,High School,Yes,Low,Yes,Public,79,Pass,Borderline,3.367370139141089,Medium,A
STU1070,Female,16,94.68149730296648,2.693243488662408,84.55508656124607,High School,Yes,Low,Yes,Public,96,Pass,Good,2.550003261080218,Low,O
STU1718,Female,17,90.60004148752938,1.8676239225557256,80.44758966154352,Associate's,No,High,No,Public,88,Pass,Good,1.692068048666511,Medium,A+
STU1061,Male,18,89.42020172926641,6.048870228450903,66.83018877134165,High School,Yes,Medium,No,Public,0,Fail,Good,5.408911960622335,Low,F
STU1327,Female,15,86.14535261816481,1.0431497601270077,69.24317602202579,Associate's,Yes,Low,No,Public,74,Pass,Good,0.8986250391969511,Medium,A
STU1934,Female,17,91.47618390566288,2.744451314702474,55.986551026165,Bachelor's,Yes,Low,No,Public,82,Pass,Good,2.510519331838618,Medium,A+
STU1307,Female,17,98.0423341851998,6.89061277414428,80.49050821121003,High School,Yes,High,No,Public,100,Pass,Excellent,6.7557176034346025,Low,O
STU1530,Female,16,92.35537054942624,2.280145743164666,61.55254772248938,Associate's,Yes,Medium,Yes,Public,80,Pass,Good,2.105837050166696,Medium,A+
STU1131,Male,17,95.26575153034864,1.3212266715091725,59.67581294126066,High School,Yes,High,Yes,Public,82,Pass,Excellent,1.2586765180326238,Medium,A+
STU1517,Male,17,85.74938823675456,1.802167560858244,67.52709307165573,High School,Yes,Medium,No,Public,81,Pass,Good,1.5453476584371855,Medium,A+
STU1049,Female,18,93.40756112210792,3.888549237666301,88.08487704137062,Associate's,No,Medium,Yes,Public,97,Pass,Good,3.6321990059364118,Low,O
STU1561,Female,16,92.42565592588652,3.136423858078571,56.36907025255756,High School,Yes,Medium,No,Public,84,Pass,Good,2.8988603234451156,Medium,A+
STU1147,Female,17,83.96970149920278,5.7957933487311415,60.99356783842036,Associate's,Yes,Medium,Yes,Public,100,Pass,Borderline,4.8667103744401885,Medium,O
STU1016,Male,18,90.22639838383442,3.162636309204757,95.26839240957575,Associate's,Yes,Medium,Yes,Public,93,Pass,Good,2.8535328357748813,Low,O
STU1407,Male,17,89.37363787265178,1.3121672876996922,66.66626960170767,Associate's,No,Medium,Yes,Public,78,Pass,Good,1.1727316399921197,Medium,A
STU1634,Female,17,92.76603503261174,5.903510619069054,57.076979066313584,Bachelor's,Yes,Medium,Yes,Public,100,Pass,Good,5.476452729039552,Medium,O
STU1808,Female,15,93.57688367910715,6.189824589864576,74.32517494373785,Master's,Yes,Medium,No,Private,100,Pass,Good,5.792244956398346,Low,O
STU1949,Female,16,77.46488285260287,2.332729946700085,66.94230195082449,High School,Yes,Medium,Yes,Public,81,Pass,Borderline,1.8070465204788062,Medium,A+
STU1955,Male,18,97.76786591398069,2.4669344857009894,85.84672961446189,Associate's,Yes,Medium,Yes,Public,95,Pass,Excellent,2.4118692001658926,Low,O
STU1366,Male,15,87.04182565607681,1.0,72.79125112113584,Associate's,Yes,Low,No,Public,86,Pass,Good,0.8704182565607681,Medium,A+
STU1917,Male,18,91.23760413929526,3.6979960698652494,46.8976308653896,High School,Yes,Medium,Yes,Public,92,Pass,Good,3.373963015310353,Medium,O
STU1073,Male,15,90.98569720126396,2.146068146732457,74.91547622557621,High School,Yes,Medium,No,Private,87,Pass,Good,1.9526150657187704,Low,A+
STU1596,Male,16,97.53383890568594,3.173888708849684,76.54202578701025,Associate's,Yes,Medium,No,Private,100,Pass,Excellent,3.0956155003352066,Low,O
STU1694,Male,15,89.44846301156986,4.7985834080995,65.12612971703471,Master's,Yes,Low,No,Public,100,Pass,Good,4.292259104873209,Low,O
STU1362,Female,15,88.32623946835128,10.0,80.42731713061895,High School,No,High,No,Private,100,Pass,Good,8.832623946835128,Low,O
STU1059,Male,16,88.77247390560765,2.802415921254648,100.0,Bachelor's,Yes,Medium,No,Private,100,Pass,Good,2.487773942422377,Low,O
STU1038,Male,17,93.90034376347045,5.657699602066998,67.01946479474839,Associate's,Yes,High,Yes,Public,99,Pass,Good,5.312599375445411,Low,O
STU1472,Female,17,91.54292615661748,7.323362558347192,69.24636250416346,High School,Yes,Low,Yes,Public,99,Pass,Good,6.704020378969143,Low,O
STU1681,Female,16,82.15753058431193,3.698027876857268,53.86735159304561,Associate's,Yes,Medium,Yes,Private,89,Pass,Borderline,3.038208383945391,High,A+
STU1081,Female,17,98.79899188125871,2.0496544360956417,77.22705500030207,Associate's,Yes,Low,No,Public,98,Pass,Excellent,2.025037919911992,Low,O
STU1716,Female,18,96.0090851030209,3.888549237666301,69.57478087281797,High School,No,Medium,Yes,Private,89,Pass,Excellent,3.7333605468639095,Low,A+
STU1249,Female,18,90.22584481913374,3.888549237666301,71.8951802892288,Associate's,Yes,Medium,No,Public,97,Pass,Good,3.508476400892405,Low,O
STU1355,Male,16,98.31118201722008,3.745476515911635,60.26666146849379,High School,Yes,Low,Yes,Public,87,Pass,Excellent,3.6822222349701206,Medium,A+
STU1577,Male,15,95.82785969603071,2.794007679646972,53.69258486042101,Associate's,Yes,High,Yes,Public,86,Pass,Excellent,2.677437759148424,Medium,A+
STU1234,Female,15,92.97778302458669,3.150932972373256,95.76090280132824,Master's,Yes,Medium,Yes,Public,99,Pass,Good,2.929667622303366,Low,O
STU1952,Female,15,94.88435193185046,1.524268005204434,72.2816318675114,Master's,Yes,Low,Yes,Public,90,Pass,Good,1.4462918184427718,Medium,O
STU1424,Female,15,92.45801024148628,4.422266268370097,100.0,Associate's,Yes,Low,No,Private,100,Pass,Good,4.0887393993154175,Low,O
STU1063,Female,17,96.9529503594599,5.96785611603973,75.81681795433497,High School,Yes,Low,Yes,Public,100,Pass,Excellent,5.786012577707991,Low,O
STU1515,Male,15,92.60638321097852,3.614548666149884,44.66924871781099,Master's,Yes,High,No,Public,84,Pass,Good,3.347302789122074,Medium,A+
STU1214,Male,17,89.60169792237409,3.1946919623425623,74.41896137039511,High School,Yes,Medium,Yes,Public,92,Pass,Good,2.862498241648548,Low,O
STU1112,Male,15,93.90953257092268,1.1862505171403648,87.48846618374557,Associate's,Yes,Low,Yes,Private,99,Pass,Good,1.1140023157666696,Medium,O
STU1780,Female,17,91.19854285017644,3.946700624812392,81.66781239472405,Bachelor's,Yes,Medium,No,Public,99,Pass,Good,3.5993334604877103,Low,O
STU1837,Female,15,92.9502809121326,2.646301029179156,78.09975547395028,High School,Yes,Low,No,Private,87,Pass,Good,2.459744240402682,Low,A+
STU1801,Female,18,88.86992723618272,4.144886367724228,72.68821523975618,Bachelor's,Yes,High,No,Public,99,Pass,Good,3.683557499018978,Low,O
STU1963,Male,17,95.006127173274,2.482491343570926,80.65533755098858,Bachelor's,Yes,Medium,Yes,Public,90,Pass,Excellent,2.358518882938512,Low,O
STU1339,Male,15,92.61771681146396,3.888549237666301,59.11847106356765,High School,Yes,Low,No,Private,91,Pass,Good,3.601485521016116,Medium,O
STU1848,Female,15,91.38004512560482,2.6043065189136656,75.35697600839981,Master's,Yes,Low,No,Public,97,Pass,Good,2.379816472192376,Low,O
STU1723,Male,16,96.66252256552032,1.6266294667256969,82.64858836969361,High School,No,Medium,No,Public,86,Pass,Excellent,1.5723410753311295,Medium,A+
STU1653,Female,16,93.83310127827252,3.009508957703196,53.534431474092,Associate's,Yes,High,Yes,Private,92,Pass,Good,2.823915588260324,Medium,O
STU1315,Female,16,86.73430152060348,3.028575853001984,71.73157365745992,Master's,Yes,Low,No,Private,99,Pass,Good,2.62681411212293,Low,O
STU1217,Male,15,93.62736364494609,3.1703888506381714,92.8763688854408,Associate's,No,High,Yes,Public,100,Pass,Good,2.9683514981458274,Low,O
STU1518,Female,18,98.18154822214758,4.218114661897172,77.90290820912688,Bachelor's,Yes,Low,No,Private,100,Pass,Excellent,4.141410280836049,Low,O
STU1817,Female,16,95.76992056177843,8.72910347446821,73.4707295859343,Associate's,Yes,Medium,No,Private,100,Pass,Excellent,8.359855463253647,Low,O
STU1935,Male,17,97.116969455302,3.400710626671991,79.13500565730669,Bachelor's,Yes,High,No,Public,100,Pass,Excellent,3.302667100568246,Low,O
STU1296,Female,15,86.04984201211666,1.342988106415011,82.0036487616443,Bachelor's,Yes,Medium,No,Public,86,Pass,Good,1.155639143811634,Medium,A+
STU1825,Female,17,88.47397960598644,3.899272832745105,83.5701452806011,High School,Yes,Low,No,Public,89,Pass,Good,3.449841850824674,Low,A+
STU1393,Male,15,89.84235959848405,2.7032945916234428,82.73984923313769,Associate's,Yes,High,Yes,Private,100,Pass,Good,2.4287036480127044,Low,O
STU1806,Female,17,95.58351728317685,5.913090207401005,49.08634778518492,Associate's,Yes,Medium,No,Public,95,Pass,Excellent,5.651939600360977,Medium,O
STU1087,Female,17,98.9827744515767,3.4837475074762123,81.23478172537209,Bachelor's,Yes,Medium,No,Public,97,Pass,Excellent,3.4483099377876045,Low,O
STU1965,Male,16,83.27067154494421,6.796293125155367,71.96070745133012,High School,Yes,Low,No,Public,100,Pass,Borderline,5.65931892547975,Medium,O
STU1743,Female,17,87.66312398227598,7.6496256831816,67.6265503806127,Associate's,Yes,High,Yes,Public,100,Pass,Good,6.705900846827512,Low,O
STU1199,Female,17,91.05858733443829,3.6627170145709913,62.62194644071268,High School,Yes,Low,Yes,Public,82,Pass,Good,3.335218371526457,Medium,A+
STU1738,Female,15,86.9664742480257,5.068475904089682,78.59315408922916,High School,Yes,Medium,No,Public,100,Pass,Good,4.407874791897541,Low,O
STU1940,Female,15,88.51037238155047,1.8353658105517567,40.0,Associate's,No,High,No,Public,75,Pass,Good,1.6244891134830222,High,A
STU1732,Female,17,99.86752069045984,3.4315355892141444,61.13015784692589,Master's,No,Medium,Yes,Public,95,Pass,Excellent,3.4269895145589286,Medium,O
STU1213,Female,15,90.2406710567574,1.9313880724712469,79.64004184434998,Associate's,Yes,Medium,Yes,Public,94,Pass,Good,1.7428975573082253,Medium,O
STU1556,Male,15,87.71700124826987,6.537088115556417,96.32087614181222,Associate's,No,Medium,No,Private,100,Pass,Good,5.734137663923123,Low,O
STU1340,Male,15,97.72958477265158,3.26871784540383,95.75143686601756,Bachelor's,Yes,Medium,Yes,Public,100,Pass,Excellent,3.194504377702726,Low,O
STU1177,Female,17,88.95631687158597,4.31342658381652,69.13281814251455,Bachelor's,Yes,Low,No,Public,95,Pass,Good,3.8370654199230496,Low,O
STU1054,Female,17,92.15492496466148,1.1917163165579765,98.9270553060366,High School,Yes,Medium,Yes,Private,85,Pass,Good,1.098225277315631,Medium,A+
STU1118,Male,18,90.47031252735472,2.918008018215632,53.85855424837277,High School,Yes,Low,Yes,Public,84,Pass,Good,2.639930973652952,Medium,A+
STU1207,Male,17,98.47168329132134,3.888549237666301,84.73303953790636,Bachelor's,Yes,Low,No,Private,100,Pass,Excellent,3.8291198899418504,Low,O
STU1996,Male,17,94.4444422024855,10.0,67.6503883228869,High School,Yes,Low,No,Public,100,Pass,Good,9.44444422024855,Low,O
STU1329,Male,17,92.93751092680787,3.131458194481358,71.21414954374062,High School,Yes,Medium,Yes,Public,89,Pass,Good,2.9102993016645327,Low,A+
STU1125,Male,17,90.23761705307886,2.784628407911309,72.67703343928565,Associate's,No,Medium,Yes,Private,85,Pass,Good,2.5127823190822536,Low,A+
STU1657,Male,16,95.4965431482998,2.1336746651293703,58.27024227566972,High School,No,Medium,Yes,Private,92,Pass,Excellent,2.0375855472296105,Medium,O
STU1039,Female,15,87.78913040422202,6.835166891670598,61.92370007566503,High School,Yes,Medium,Yes,Private,98,Pass,Good,6.00053357587491,Medium,O
STU1273,Female,17,95.13464371480448,6.167000841160172,71.08403039951078,High School,Yes,Medium,No,Public,100,Pass,Excellent,5.866954278126725,Low,O
STU1535,Female,16,92.72054183457446,2.315395923056104,57.36856337008725,Associate's,Yes,Medium,No,Public,77,Pass,Good,2.1468476454732666,Medium,A
STU1941,Male,15,94.73525521385343,2.4212408182568788,57.85596916442974,Associate's,Yes,Medium,Yes,Private,91,Pass,Good,2.293768668517647,Medium,O
STU1425,Male,18,86.37456373439099,7.646229116065983,78.48029036387092,Associate's,Yes,Medium,Yes,Private,100,Pass,Good,6.604397041133973,Low,O
STU1537,Female,15,97.49861074912934,10.0,72.73303407117974,High School,Yes,Medium,No,Public,100,Pass,Excellent,9.749861074912934,Low,O
STU1703,Male,16,83.2991049031103,2.79723734927406,53.44689215635593,High School,Yes,Low,Yes,Public,82,Pass,Borderline,2.330073673960781,High,A+
STU1526,Male,16,92.88942120323615,2.4708718438241366,76.77674609823606,High School,No,Low,No,Public,81,Pass,Good,2.2951785544019696,Low,A+
STU1667,Male,15,87.17609442974799,1.0,90.5333051864912,High School,No,High,No,Private,88,Pass,Good,0.8717609442974799,Medium,A+
STU1354,Male,17,89.96259312962667,3.342074684971816,56.980756890423066,Bachelor's,Yes,Low,No,Public,84,Pass,Good,3.0066170509294468,Medium,A+
STU1788,Male,17,82.55076339914729,4.6542739849205965,60.27314773542287,High School,No,Medium,No,Private,78,Pass,Borderline,3.842138705239866,Medium,A
STU1121,Female,18,92.85815086313526,3.836042372316366,58.70576616532187,High School,No,High,No,Private,93,Pass,Good,3.5620780132593244,Medium,O
STU1915,Female,16,89.01237006260797,2.164410988441083,73.9594326369616,Bachelor's,Yes,High,Yes,Public,94,Pass,Good,1.9265935187069279,Low,O
STU1467,Male,18,92.95833823709754,3.498037070763239,87.67273754211271,Bachelor's,Yes,Low,Yes,Private,100,Pass,Good,3.2517171318991505,Low,O
STU1174,Male,16,94.2307147878141,1.0,73.21473273401874,High School,Yes,Medium,No,Public,82,Pass,Good,0.942307147878141,Medium,A+
STU1294,Male,17,91.142409815957,3.219773276712558,84.23211920698422,Associate's,No,Low,No,Public,91,Pass,Good,2.934578955006027,Low,O
STU1902,Male,15,89.17600400732583,6.539225074464007,70.41626829561854,High School,Yes,Medium,Yes,Public,93,Pass,Good,5.831419614452078,Low,O
STU1042,Female,17,90.26992798780104,1.4601054281682786,70.07443737819547,Associate's,Yes,Medium,No,Private,81,Pass,Good,1.318036118553479,Medium,A+
STU1064,Male,16,95.0516202001634,3.888549237666301,91.45977115141584,High School,Yes,High,Yes,Public,95,Pass,Excellent,3.6961290526829216,Low,O
STU1165,Male,15,93.01084351679972,10.0,72.8410617025028,Associate's,Yes,Medium,Yes,Public,100,Pass,Good,9.301084351679972,Low,O
STU1753,Female,15,92.55671906135294,3.2962693126286577,73.79840509665333,High School,Yes,High,No,Public,89,Pass,Good,3.050918727195296,Low,A+
STU1132,Male,16,91.60270399131964,1.545673797077323,71.21879353493635,Associate's,Yes,High,No,Public,85,Pass,Good,1.415878993008131,Medium,A+
STU1055,Female,18,97.57365167040112,10.0,40.0,High School,Yes,Medium,Yes,Public,100,Pass,Excellent,9.757365167040112,Medium,O
STU1459,Male,15,83.60574430888818,5.467145866240239,60.13515217896218,Bachelor's,Yes,Medium,Yes,Public,85,Pass,Borderline,4.570847993922763,Medium,A+
STU1309,Female,16,98.51828072243818,4.216954325564829,82.42410325607013,Associate's,No,Medium,No,Public,96,Pass,Excellent,4.154470900396958,Low,O
STU1813,Male,16,96.81323612224556,4.490698513973078,83.54779894656173,Associate's,Yes,Medium,Yes,Public,100,Pass,Excellent,4.347590555870929,Low,O
STU1573,Male,17,88.53906933780829,1.0,66.39136709645446,Associate's,Yes,Low,No,Public,88,Pass,Good,0.8853906933780828,Medium,A+
STU1156,Male,17,90.29062061289784,4.268008526093302,66.42088590700995,High School,No,Low,No,Public,79,Pass,Good,3.853611386021037,Low,A
STU1176,Male,16,92.96781881925486,3.2519889386264644,52.17698180169856,High School,Yes,High,No,Public,89,Pass,Good,3.0233031844844604,Medium,A+
STU1656,Male,18,91.1681652181837,3.006382734739113,78.38957169346435,Bachelor's,Yes,Medium,Yes,Public,98,Pass,Good,2.740863978697904,Low,O
STU1865,Male,18,83.41078748383498,1.773951342061447,50.90587860720828,Associate's,Yes,Low,Yes,Public,76,Pass,Borderline,1.479666783993512,High,A
STU1598,Male,15,97.08336004273193,6.875287824796381,54.12562375943644,High School,Yes,High,No,Public,91,Pass,Excellent,6.6747604329211825,Medium,O
STU1262,Female,17,94.88623713613092,3.765836616060766,65.50282025910887,Bachelor's,Yes,Medium,Yes,Public,97,Pass,Good,3.5732606616746665,Low,O
STU1266,Female,15,95.96170321802536,6.514344530679583,69.74276549345939,High School,Yes,High,Yes,Public,100,Pass,Excellent,6.251275965130409,Low,O
STU1067,Male,15,95.47829844933187,5.841262000016791,75.0361018401335,Master's,Yes,Medium,No,Public,100,Pass,Excellent,5.5771375655834445,Low,O
STU1791,Male,15,93.22330806515612,4.630742217768811,61.061880375877536,High School,Yes,Medium,Yes,Public,91,Pass,Good,4.316931083373861,Medium,O
STU1264,Female,16,91.4247324594963,4.967462624837184,60.03711647603532,Associate's,Yes,Medium,Yes,Public,93,Pass,Good,4.541489414782868,Medium,O
STU1666,Male,18,93.1829572026838,3.450932815201013,61.515973296928486,High School,Yes,Medium,No,Public,87,Pass,Good,3.215681248282131,Medium,A+
STU1476,Female,17,79.17422607906677,5.059761683615973,79.13431352361553,Associate's,Yes,High,Yes,Private,100,Pass,Borderline,4.006027154448105,Medium,O
STU1161,Male,17,92.55671906135294,3.854733548386389,67.39578893908464,High School,Yes,Low,Yes,Public,92,Pass,Good,3.5678149009437115,Low,O
STU1260,Male,16,93.54754262633988,1.032836893262414,75.82047527417599,Bachelor's,No,High,No,Public,92,Pass,Good,0.9661935329852211,Medium,O
STU1879,Male,16,96.8059444619152,2.5539523578375043,100.0,Bachelor's,No,High,No,Public,100,Pass,Excellent,2.4723777011119483,Low,O
STU1333,Male,15,91.37326936293036,3.53933660411301,63.07368733052501,Associate's,Yes,Medium,Yes,Private,93,Pass,Good,3.2340075689369723,Medium,O
STU1439,Female,15,85.26555288228268,2.4889816492977124,51.53338090920474,Associate's,Yes,Low,No,Private,80,Pass,Good,2.1222439644122524,Medium,A+
STU1429,Male,17,92.55035019932704,7.82126680767206,76.89372017541305,Bachelor's,Yes,Medium,No,Public,100,Pass,Good,7.238609820524219,Low,O
STU1951,Female,15,92.22628833507773,5.865172975845052,85.39361146485746,Bachelor's,Yes,High,No,Public,100,Pass,Good,5.409231340053916,Low,O
STU1991,Female,17,92.61890483898028,3.165055823819157,71.78703969097927,Associate's,Yes,Low,Yes,Public,97,Pass,Good,2.9314400415636688,Low,O
STU1475,Female,16,90.55700002811892,4.642668499227366,76.89596552699716,Master's,Yes,Medium,No,Public,100,Pass,Good,4.204261314150794,Low,O
STU1942,Female,16,87.77019973985293,4.054969637648982,73.78847640749997,High School,Yes,Medium,No,Private,85,Pass,Good,3.5590549503549025,Low,A+
STU1486,Female,16,84.21631518493135,6.354551539120056,66.40134037407697,High School,Yes,High,No,Public,99,Pass,Borderline,5.351569152774252,Medium,O
STU1365,Female,17,98.03589618428089,8.673618943920154,86.58576712361558,High School,Yes,Low,Yes,Public,100,Pass,Excellent,8.503260063281683,Low,O
STU1877,Female,16,92.97303002695162,10.0,54.661232124428885,Master's,No,Medium,No,Public,100,Pass,Good,9.297303002695163,Medium,O
STU1279,Female,15,92.80942200876024,7.020064756053818,83.23042595063811,Associate's,Yes,Low,No,Public,100,Pass,Good,6.515281524734233,Low,O
STU1179,Female,17,96.37879604552822,2.895611870012729,72.06444454603204,High School,Yes,High,No,Public,94,Pass,Excellent,2.790755858469674,Low,O
STU1722,Male,15,91.39203925745346,3.137936275840934,58.42313267837955,Associate's,Yes,Low,Yes,Private,88,Pass,Good,2.8678239530904195,Medium,A+
STU1947,Male,16,93.69983573416742,4.662444743199089,66.09217446025158,Associate's,No,Medium,No,Public,89,Pass,Good,4.368703065573871,Low,A+
STU1842,Female,16,87.93885603346216,5.021244923071297,85.0317947333439,High School,Yes,Medium,Yes,Private,95,Pass,Good,4.4156253439871955,Low,O
STU1058,Male,16,92.02025551772086,7.3157667230906895,83.7631554326602,Bachelor's,Yes,Medium,Yes,Public,100,Pass,Good,6.731987231668446,Low,O
STU1782,Female,18,95.71812343987985,4.559142812229768,71.65992185560248,High School,No,Medium,No,Public,87,Pass,Excellent,4.363925944810499,Low,A+
STU1160,Female,15,92.97235454582392,4.897078393459179,70.99317764078043,Associate's,Yes,Low,Yes,Private,97,Pass,Good,4.552929086353806,Low,O
STU1764,Female,16,93.33906760550173,2.544554114382146,67.84098502057417,Bachelor's,Yes,Low,Yes,Public,94,Pass,Good,2.375063085081727,Low,O
STU1617,Male,18,95.5117258889541,6.867589218716289,69.20053725904327,Associate's,Yes,Low,Yes,Public,98,Pass,Excellent,6.559352989759667,Low,O
STU1910,Male,15,94.9699046582468,6.600276869767011,87.061264998997,Master's,Yes,Medium,No,Private,100,Pass,Good,6.268276650398048,Low,O
STU1585,Female,18,95.20579898096416,2.942560902565348,60.79495516631884,Bachelor's,Yes,Medium,Yes,Public,95,Pass,Excellent,2.80148861778881,Medium,O
STU1717,Female,15,95.65588921487976,4.880678043615193,91.83298746980256,Bachelor's,Yes,Low,Yes,Private,100,Pass,Excellent,4.66865598233551,Low,O
STU1623,Male,16,90.19565430973093,6.6694658601063335,55.95857758699584,Associate's,No,Low,Yes,Public,89,Pass,Good,6.0155683714870305,Medium,A+
STU1691,Male,15,93.14819477222244,3.1694740495984446,79.54319391636454,Associate's,Yes,Medium,Yes,Public,100,Pass,Good,2.9523078609750053,Low,O
STU1318,Male,17,88.42233030477463,1.7012310425752788,58.952871788707775,High School,No,Medium,Yes,Private,79,Pass,Good,1.5042681317132742,Medium,A
STU1256,Female,16,97.77697318625675,3.888549237666301,87.14360539195637,Bachelor's,Yes,Medium,Yes,Private,100,Pass,Excellent,3.8021057454473706,Low,O
STU1707,Male,17,93.18228126384535,2.649238798962819,65.60839376667182,Master's,Yes,Medium,No,Public,88,Pass,Good,2.4686211490004526,Low,A+
STU1551,Female,18,93.58292220996,6.050339406408645,70.81996389369002,High School,Yes,Low,Yes,Private,100,Pass,Good,5.662084420137958,Low,O
STU1550,Female,17,87.59839906384039,2.2237856857846143,83.73054242225179,High School,Yes,Medium,No,Public,87,Pass,Good,1.9480006593581662,Low,A+
STU1448,Female,17,84.2965912949914,2.717619683978689,61.61988428386989,Master's,Yes,Low,Yes,Private,87,Pass,Borderline,2.2908607579557523,Medium,A+
STU1386,Female,16,97.32970351873008,5.695187808212568,82.3524590638802,Associate's,Yes,Medium,Yes,Public,100,Pass,Excellent,5.543109408568154,Low,O
STU1020,Male,15,90.41676414265962,1.0,76.69605097013547,Bachelor's,No,Low,No,Public,73,Pass,Good,0.9041676414265961,Medium,A
STU1352,Female,16,95.82534829219593,10.0,89.58860690044872,High School,Yes,High,No,Public,100,Pass,Excellent,9.582534829219592,Low,O
STU1343,Male,18,91.71351958224434,5.963594755008161,77.91803801086604,Bachelor's,Yes,Medium,No,Private,100,Pass,Good,5.469422643440106,Low,O
STU1756,Female,17,86.15565277966614,3.206363093248709,67.86406456845577,Associate's,Yes,Low,Yes,Public,82,Pass,Good,2.7624630534747205,Low,A+
STU1668,Male,18,88.61921786094639,1.3369112555772067,67.97061909655044,Associate's,Yes,High,No,Public,89,Pass,Good,1.1847602981874787,Medium,A+
STU1157,Female,15,91.18558564308096,3.2127306417234944,67.46574133458127,High School,Yes,Medium,No,Public,89,Pass,Good,2.9295472507902813,Low,A+
STU1599,Male,15,94.77625662422253,2.419340407098423,64.22584741912688,Associate's,Yes,High,No,Public,87,Pass,Good,2.2929602728451113,Medium,A+
STU1346,Female,16,90.75995093133086,3.888549237666301,63.297075880346576,Bachelor's,Yes,Medium,No,Public,87,Pass,Good,3.5292453800465755,Medium,A+
